Good
input : images/horizontal.ppm
output : images/horizontal.jpg
sample_factors : 2x2,1x2,1x2
couleur : 1
verbose : 0
data_frame : 
nb_colonne : 376
nb_ligne : 367
nb_MCU : 2162
maximum_value : 255
header : 15
isRGB : 1
nb_MCU : 2162
h1 2 v1 2
nb_MCU_ligne 46 nb_MCU_colonne 47
2162
222 252 value 0 1+indice 205 buffer 14
223 253 value 1 1+indice 205 buffer 14
224 207 value 0 1+indice 207 buffer 16
225 208 value 1 1+indice 207 buffer 16
226 254 value 0 1+indice 207 buffer 16
227 255 value 1 1+indice 207 buffer 16
228 209 value 0 1+indice 209 buffer 18
229 210 value 1 1+indice 209 buffer 18
230 256 value 0 1+indice 209 buffer 18
231 257 value 1 1+indice 209 buffer 18
232 211 value 0 1+indice 211 buffer 20
233 212 value 1 1+indice 211 buffer 20
234 258 value 0 1+indice 211 buffer 20
235 259 value 1 1+indice 211 buffer 20
236 213 value 0 1+indice 213 buffer 22
237 214 value 1 1+indice 213 buffer 22
238 260 value 0 1+indice 213 buffer 22
239 261 value 1 1+indice 213 buffer 22
240 215 value 0 1+indice 215 buffer 24
241 216 value 1 1+indice 215 buffer 24
242 262 value 0 1+indice 215 buffer 24
243 263 value 1 1+indice 215 buffer 24
244 217 value 0 1+indice 217 buffer 26
245 218 value 1 1+indice 217 buffer 26
246 264 value 0 1+indice 217 buffer 26
247 265 value 1 1+indice 217 buffer 26
248 219 value 0 1+indice 219 buffer 28
249 220 value 1 1+indice 219 buffer 28
250 266 value 0 1+indice 219 buffer 28
251 267 value 1 1+indice 219 buffer 28
252 221 value 0 1+indice 221 buffer 30
253 222 value 1 1+indice 221 buffer 30
254 268 value 0 1+indice 221 buffer 30
255 269 value 1 1+indice 221 buffer 30
256 223 value 0 1+indice 223 buffer 32
257 224 value 1 1+indice 223 buffer 32
258 270 value 0 1+indice 223 buffer 32
259 271 value 1 1+indice 223 buffer 32
260 225 value 0 1+indice 225 buffer 34
261 226 value 1 1+indice 225 buffer 34
262 272 value 0 1+indice 225 buffer 34
263 273 value 1 1+indice 225 buffer 34
264 227 value 0 1+indice 227 buffer 36
265 228 value 1 1+indice 227 buffer 36
266 274 value 0 1+indice 227 buffer 36
267 275 value 1 1+indice 227 buffer 36
268 229 value 0 1+indice 229 buffer 38
269 230 value 1 1+indice 229 buffer 38
270 276 value 0 1+indice 229 buffer 38
271 277 value 1 1+indice 229 buffer 38
272 231 value 0 1+indice 231 buffer 40
273 232 value 1 1+indice 231 buffer 40
274 278 value 0 1+indice 231 buffer 40
275 279 value 1 1+indice 231 buffer 40
276 233 value 0 1+indice 233 buffer 42
277 234 value 1 1+indice 233 buffer 42
278 280 value 0 1+indice 233 buffer 42
279 281 value 1 1+indice 233 buffer 42
280 235 value 0 1+indice 235 buffer 44
gnreign
281 235 value 1 k 1 1+indice 235 buffer 44
282 282 value 0 1+indice 235 buffer 44
gnreign
283 282 value 1 k 1 1+indice 235 buffer 44
284 237 value 0 1+indice 237 buffer 46
285 238 value 1 1+indice 237 buffer 46
286 284 value 0 1+indice 237 buffer 46
287 285 value 1 1+indice 237 buffer 46
288 286 value 0 1+indice 286 buffer 0
289 287 value 1 1+indice 286 buffer 0
290 333 value 0 1+indice 286 buffer 0
291 334 value 1 1+indice 286 buffer 0
292 288 value 0 1+indice 288 buffer 2
293 289 value 1 1+indice 288 buffer 2
294 335 value 0 1+indice 288 buffer 2
295 336 value 1 1+indice 288 buffer 2
296 290 value 0 1+indice 290 buffer 4
297 291 value 1 1+indice 290 buffer 4
298 337 value 0 1+indice 290 buffer 4
299 338 value 1 1+indice 290 buffer 4
300 292 value 0 1+indice 292 buffer 6
301 293 value 1 1+indice 292 buffer 6
302 339 value 0 1+indice 292 buffer 6
303 340 value 1 1+indice 292 buffer 6
304 294 value 0 1+indice 294 buffer 8
305 295 value 1 1+indice 294 buffer 8
306 341 value 0 1+indice 294 buffer 8
307 342 value 1 1+indice 294 buffer 8
308 296 value 0 1+indice 296 buffer 10
309 297 value 1 1+indice 296 buffer 10
310 343 value 0 1+indice 296 buffer 10
311 344 value 1 1+indice 296 buffer 10
312 298 value 0 1+indice 298 buffer 12
